Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,returns,ma_5,ma_20,target
2025-06-13 00:00:00-04:00,6000.56005859375,6026.16015625,5963.2099609375,5976.97021484375,5258910000,0.0,0.0,-0.011296379879250695,6017.83203125,5944.588452148438,6033.10986328125
2025-06-16 00:00:00-04:00,6004.0,6050.830078125,6004.0,6033.10986328125,5111710000,0.0,0.0,0.009392659896159117,6023.27802734375,5948.324951171875,5982.72021484375
2025-06-17 00:00:00-04:00,6012.14990234375,6023.25,5974.7998046875,5982.72021484375,4955700000,0.0,0.0,-0.008352184790166306,6012.06005859375,5949.28095703125,5980.8701171875
2025-06-18 00:00:00-04:00,5987.93017578125,6018.25,5971.89013671875,5980.8701171875,5106470000,0.0,0.0,-0.0003092402101070313,6003.78603515625,5951.30146484375,5967.83984375
2025-06-20 00:00:00-04:00,5999.669921875,6018.2001953125,5952.56005859375,5967.83984375,7451500000,0.0,0.0,-0.002178658486505891,5988.30205078125,5957.462963867188,6025.169921875
2025-06-23 00:00:00-04:00,5969.669921875,6028.77001953125,5943.22998046875,6025.169921875,5597000000,0.0,0.0,0.009606504133156335,5997.9419921875,5966.6209716796875,6092.18017578125
2025-06-24 00:00:00-04:00,6061.2099609375,6101.759765625,6059.25,6092.18017578125,5443690000,0.0,0.0,0.01112172017970181,6009.7560546875,5981.0889892578125,6092.16015625
2025-06-25 00:00:00-04:00,6104.22998046875,6108.509765625,6080.08984375,6092.16015625,5171110000,0.0,0.0,-3.2861029504172024e-06,6031.64404296875,5989.6199951171875,6141.02001953125
2025-06-26 00:00:00-04:00,6112.08984375,6146.52001953125,6107.27001953125,6141.02001953125,5308140000,0.0,0.0,0.008020121275230219,6063.6740234375,6002.243505859375,6173.06982421875
2025-06-27 00:00:00-04:00,6150.7001953125,6187.68017578125,6132.35009765625,6173.06982421875,7889350000,0.0,0.0,0.005218970885222163,6104.72001953125,6015.288500976562,6204.9501953125
2025-06-30 00:00:00-04:00,6193.35986328125,6215.080078125,6174.97021484375,6204.9501953125,5782900000,0.0,0.0,0.005164427424532603,6140.67607421875,6029.951513671875,6198.009765625
2025-07-01 00:00:00-04:00,6187.25,6210.77978515625,6177.97021484375,6198.009765625,6275310000,0.0,0.0,-0.001118531087121899,6161.8419921875,6043.055004882813,6227.419921875
2025-07-02 00:00:00-04:00,6193.8798828125,6227.60009765625,6188.2900390625,6227.419921875,5645710000,0.0,0.0,0.004745096791088033,6188.8939453125,6055.907495117188,6279.35009765625
2025-07-03 00:00:00-04:00,6246.4599609375,6284.64990234375,6246.4599609375,6279.35009765625,3378110000,0.0,0.0,0.008338955206607324,6216.5599609375,6071.334497070313,6229.97998046875
2025-07-07 00:00:00-04:00,6259.0400390625,6262.06982421875,6201.0,6229.97998046875,5236740000,0.0,0.0,-0.007862297279128794,6227.9419921875,6085.868505859375,6225.52001953125
2025-07-08 00:00:00-04:00,6234.02978515625,6242.7001953125,6217.75,6225.52001953125,5739030000,0.0,0.0,-0.0007158868810946961,6232.05595703125,6097.126513671875,6263.259765625
2025-07-09 00:00:00-04:00,6243.330078125,6269.16015625,6231.43017578125,6263.259765625,4813340000,0.0,0.0,0.0060621034026635545,6245.10595703125,6109.9955078125,6280.4599609375
2025-07-10 00:00:00-04:00,6266.7998046875,6290.22021484375,6251.43994140625,6280.4599609375,5367350000,0.0,0.0,0.0027462050044453346,6255.71396484375,6122.0780029296875,6259.75
2025-07-11 00:00:00-04:00,6255.68017578125,6269.43994140625,6237.60009765625,6259.75,4656210000,0.0,0.0,-0.0032975229626984737,6251.7939453125,6133.9534912109375,6268.56005859375
2025-07-14 00:00:00-04:00,6255.14990234375,6273.31005859375,6239.22021484375,6268.56005859375,4722250000,0.0,0.0,0.001407413809457303,6259.5099609375,6145.118505859375,6243.759765625
2025-07-15 00:00:00-04:00,6295.2900390625,6302.0400390625,6241.68017578125,6243.759765625,5133670000,0.0,0.0,-0.003956298214731202,6263.15791015625,6158.457983398437,6263.7001953125
2025-07-16 00:00:00-04:00,6254.5,6268.1201171875,6201.58984375,6263.7001953125,5177460000,0.0,0.0,0.003193657417327689,6263.24599609375,6169.9875,6297.35986328125
2025-07-17 00:00:00-04:00,6263.39990234375,6304.68994140625,6262.27001953125,6297.35986328125,5512290000,0.0,0.0,0.00537376740890938,6266.6259765625,6185.719482421875,6296.7900390625
2025-07-18 00:00:00-04:00,6312.9501953125,6315.60986328125,6285.27001953125,6296.7900390625,5184700000,0.0,0.0,-9.048620868445933e-05,6274.033984375,6201.515478515625,6305.60009765625
2025-07-21 00:00:00-04:00,6304.740234375,6336.080078125,6303.7900390625,6305.60009765625,5010840000,0.0,0.0,0.001399134882868358,6281.4419921875,6218.403491210937,6309.6201171875
2025-07-22 00:00:00-04:00,6306.60009765625,6316.1201171875,6281.7099609375,6309.6201171875,5662040000,0.0,0.0,0.0006375316336257875,6294.6140625,6232.626000976563,6358.91015625
2025-07-23 00:00:00-04:00,6326.89990234375,6360.64013671875,6317.490234375,6358.91015625,5642510000,0.0,0.0,0.007811886951519131,6313.6560546875,6245.9625,6363.35009765625
2025-07-24 00:00:00-04:00,6368.60009765625,6381.31005859375,6360.56982421875,6363.35009765625,5282720000,0.0,0.0,0.0006982236416543941,6326.8541015625,6259.521997070313,6388.64013671875
2025-07-25 00:00:00-04:00,6370.009765625,6395.81982421875,6368.52978515625,6388.64013671875,4470720000,0.0,0.0,0.00397432777929585,6345.22412109375,6271.903002929687,6389.77001953125
2025-07-28 00:00:00-04:00,6397.68994140625,6401.06982421875,6375.7900390625,6389.77001953125,4565620000,0.0,0.0,0.00017685810881817865,6362.05810546875,6282.738012695312,6370.85986328125
2025-07-29 00:00:00-04:00,6405.6201171875,6409.259765625,6363.919921875,6370.85986328125,5076120000,0.0,0.0,-0.002959442388724254,6374.3060546875,6291.03349609375,6362.89990234375
2025-07-30 00:00:00-04:00,6381.22998046875,6396.5400390625,6336.3798828125,6362.89990234375,5375070000,0.0,0.0,-0.0012494327466496813,6375.10400390625,6299.278002929687,6339.39013671875
2025-07-31 00:00:00-04:00,6427.02001953125,6427.02001953125,6327.64013671875,6339.39013671875,6077080000,0.0,0.0,-0.0036948193411530106,6370.31201171875,6304.876513671875,6238.009765625
2025-08-01 00:00:00-04:00,6287.27978515625,6287.27978515625,6212.68994140625,6238.009765625,5827150000,0.0,0.0,-0.015992133140148468,6340.1859375,6302.809497070312,6329.93994140625
2025-08-04 00:00:00-04:00,6271.7099609375,6330.68994140625,6271.7099609375,6329.93994140625,4842580000,0.0,0.0,0.01473710033091602,6328.219921875,6307.8074951171875,6299.18994140625
2025-08-05 00:00:00-04:00,6336.6298828125,6346.0,6289.3701171875,6299.18994140625,5517410000,0.0,0.0,-0.004857865996303334,6313.8859375,6311.490991210938,6345.06005859375
2025-08-06 00:00:00-04:00,6309.2998046875,6352.830078125,6301.10986328125,6345.06005859375,5408560000,0.0,0.0,0.007281907295092482,6310.31796875,6315.581005859375,6340.0
2025-08-07 00:00:00-04:00,6374.31982421875,6389.7099609375,6310.31982421875,6340.0,5306090000,0.0,0.0,-0.0007974800154801898,6310.43994140625,6318.5580078125,6389.4501953125
2025-08-08 00:00:00-04:00,6355.22021484375,6395.16015625,6355.22021484375,6389.4501953125,4769910000,0.0,0.0,0.007799715348974834,6340.72802734375,6325.043017578125,6373.4501953125
2025-08-11 00:00:00-04:00,6389.669921875,6407.25,6364.06005859375,6373.4501953125,4652400000,0.0,0.0,-0.0025041278217863283,6349.430078125,6330.287524414062,6445.759765625
2025-08-12 00:00:00-04:00,6395.169921875,6446.5498046875,6385.759765625,6445.759765625,5135300000,0.0,0.0,0.01134543584661274,6378.74404296875,6340.387524414063,6466.580078125
2025-08-13 00:00:00-04:00,6462.669921875,6480.27978515625,6445.02001953125,6466.580078125,5195950000,0.0,0.0,0.0032300788824048965,6403.048046875,6350.531518554688,6468.5400390625
2025-08-14 00:00:00-04:00,6453.4599609375,6473.919921875,6441.06982421875,6468.5400390625,4462050000,0.0,0.0,0.00030309080129242716,6428.7560546875,6359.09052734375,6449.7998046875
2025-08-15 00:00:00-04:00,6477.3798828125,6481.33984375,6441.85009765625,6449.7998046875,4575060000,0.0,0.0,-0.0028971350972291088,6440.8259765625,6366.741015625,6449.14990234375
2025-08-18 00:00:00-04:00,6445.02001953125,6455.35009765625,6437.7001953125,6449.14990234375,4162290000,0.0,0.0,-0.00010076318078544588,6455.96591796875,6373.918505859375,6411.3701171875
2025-08-19 00:00:00-04:00,6446.240234375,6456.47998046875,6400.22021484375,6411.3701171875,4377440000,0.0,0.0,-0.005858103118756786,6449.08798828125,6379.006005859375,6395.77978515625
2025-08-20 00:00:00-04:00,6406.6201171875,6408.39990234375,6343.85986328125,6395.77978515625,4470390000,0.0,0.0,-0.0024316693228262354,6434.9279296875,6380.8494873046875,6370.169921875
2025-08-21 00:00:00-04:00,6380.830078125,6393.64990234375,6352.7099609375,6370.169921875,4013560000,0.0,0.0,-0.004004181529308926,6415.25390625,6381.190478515625,6466.91015625
2025-08-22 00:00:00-04:00,6384.58984375,6478.89013671875,6384.58984375,6466.91015625,5046860000,0.0,0.0,0.015186444876893468,6418.6759765625,6385.103979492187,6439.31982421875
2025-08-25 00:00:00-04:00,6457.669921875,6466.89013671875,6438.06005859375,6439.31982421875,4059070000,0.0,0.0,-0.004266385548063467,6416.7099609375,6387.581469726562,6465.93994140625
2025-08-26 00:00:00-04:00,6435.490234375,6468.3701171875,6429.2099609375,6465.93994140625,4867680000,0.0,0.0,0.004133995191134998,6427.62392578125,6392.335473632813,6481.39990234375
2025-08-27 00:00:00-04:00,6462.259765625,6487.06005859375,6457.83984375,6481.39990234375,4143680000,0.0,0.0,0.0023909843081744153,6444.74794921875,6398.260473632812,6501.85986328125
2025-08-28 00:00:00-04:00,6483.83984375,6508.22998046875,6466.9599609375,6501.85986328125,4283760000,0.0,0.0,0.0031567194195349924,6471.0859375,6406.383959960937,6460.259765625
2025-08-29 00:00:00-04:00,6489.27978515625,6491.759765625,6444.56982421875,6460.259765625,4234840000,0.0,0.0,-0.00639818429357164,6469.755859375,6417.4964599609375,6415.5400390625
2025-09-02 00:00:00-04:00,6401.509765625,6416.5400390625,6360.580078125,6415.5400390625,4784000000,0.0,0.0,-0.006922279936861564,6464.99990234375,6421.77646484375,6448.259765625
2025-09-03 00:00:00-04:00,6445.81982421875,6453.669921875,6416.169921875,6448.259765625,4465360000,0.0,0.0,0.0051000736279842585,6461.4638671875,6429.229956054687,6502.080078125
2025-09-04 00:00:00-04:00,6456.60009765625,6502.5400390625,6445.97998046875,6502.080078125,4670770000,0.0,0.0,0.008346486409699372,6465.59990234375,6437.08095703125,6481.5
2025-09-05 00:00:00-04:00,6529.080078125,6532.64990234375,6443.97998046875,6481.5,5066120000,0.0,0.0,-0.003165152978388819,6461.5279296875,6444.15595703125,6495.14990234375
2025-09-08 00:00:00-04:00,6498.08984375,6508.669921875,6483.2900390625,6495.14990234375,5211500000,0.0,0.0,0.0021059789159529885,6468.50595703125,6449.440942382813,6512.60986328125
2025-09-09 00:00:00-04:00,6503.330078125,6518.22998046875,6483.080078125,6512.60986328125,4798350000,0.0,0.0,0.0026881536531127015,6487.919921875,6456.39892578125,6532.0400390625
2025-09-10 00:00:00-04:00,6550.2900390625,6555.97021484375,6516.33984375,6532.0400390625,5253010000,0.0,0.0,0.002983469943562689,6504.6759765625,6460.712939453125,6587.47021484375
2025-09-11 00:00:00-04:00,6554.41015625,6592.89013671875,6545.7998046875,6587.47021484375,5426460000,0.0,0.0,0.008485890387959882,6521.75400390625,6466.7574462890625,6584.2900390625
2025-09-12 00:00:00-04:00,6590.66015625,6600.2099609375,6579.490234375,6584.2900390625,4641640000,0.0,0.0,-0.00048276131466740146,6542.31201171875,6472.544946289063,6615.27978515625
2025-09-15 00:00:00-04:00,6603.490234375,6619.6201171875,6602.06982421875,6615.27978515625,5045020000,0.0,0.0,0.004706619226962694,6566.33798828125,6480.8189453125,6606.759765625
2025-09-16 00:00:00-04:00,6624.1298828125,6626.990234375,6600.10986328125,6606.759765625,5359510000,0.0,0.0,-0.0012879303382402618,6585.16796875,6488.699438476562,6600.35009765625
2025-09-17 00:00:00-04:00,6604.8701171875,6624.39013671875,6551.14990234375,6600.35009765625,5805340000,0.0,0.0,-0.0009701681605103207,6598.82998046875,6498.1484375,6631.9599609375
2025-09-18 00:00:00-04:00,6626.85009765625,6656.7998046875,6611.89013671875,6631.9599609375,5292400000,0.0,0.0,0.004789119185128365,6607.7279296875,6509.957446289062,6664.35986328125
2025-09-19 00:00:00-04:00,6647.10986328125,6671.81982421875,6630.31005859375,6664.35986328125,9125960000,0.0,0.0,0.004885418870829605,6623.74189453125,6524.666943359375,6693.75
2025-09-22 00:00:00-04:00,6654.27978515625,6698.8798828125,6648.06982421875,6693.75,5642620000,0.0,0.0,0.004410046474333074,6639.4359375,6536.008935546875,6656.919921875
2025-09-23 00:00:00-04:00,6692.43994140625,6699.52001953125,6645.580078125,6656.919921875,5633620000,0.0,0.0,-0.005502159197012135,6649.46796875,6546.888940429688,6637.97021484375
2025-09-24 00:00:00-04:00,6669.7900390625,6672.66015625,6621.759765625,6637.97021484375,5459180000,0.0,0.0,-0.002846617843333288,6656.9919921875,6555.490454101562,6604.72021484375
2025-09-25 00:00:00-04:00,6608.18994140625,6619.0,6569.22021484375,6604.72021484375,5874670000,0.0,0.0,-0.0050090613431266195,6651.54404296875,6561.656469726562,6643.7001953125
2025-09-26 00:00:00-04:00,6615.3798828125,6648.97021484375,6604.43017578125,6643.7001953125,5103110000,0.0,0.0,0.005901836747171263,6647.412109375,6568.748486328125,6661.2099609375
2025-09-29 00:00:00-04:00,6661.580078125,6677.31005859375,6644.490234375,6661.2099609375,5358760000,0.0,0.0,0.00263554421636214,6640.9041015625,6578.79599609375,6688.4599609375
2025-09-30 00:00:00-04:00,6656.18994140625,6691.25,6641.0,6688.4599609375,6057210000,0.0,0.0,0.0040908483833717035,6647.212109375,6592.4419921875,6711.2001953125
2025-10-01 00:00:00-04:00,6664.919921875,6718.47998046875,6656.2001953125,6711.2001953125,6037950000,0.0,0.0,0.003399920834961989,6661.85810546875,6605.589013671875,6715.35009765625
2025-10-02 00:00:00-04:00,6731.31005859375,6731.93994140625,6693.22998046875,6715.35009765625,5416130000,0.0,0.0,0.0006183547238911569,6683.98408203125,6616.252514648438,6715.7900390625
2025-10-03 00:00:00-04:00,6722.14013671875,6750.8701171875,6705.669921875,6715.7900390625,5713110000,0.0,0.0,6.551280273581206e-05,6698.40205078125,6627.967016601562,6740.27978515625
2025-10-06 00:00:00-04:00,6733.85986328125,6749.52001953125,6717.77978515625,6740.27978515625,5604460000,0.0,0.0,0.0036465919796933033,6714.216015625,6640.2235107421875,6714.58984375
2025-10-07 00:00:00-04:00,6746.14013671875,6754.490234375,6699.9599609375,6714.58984375,5546150000,0.0,0.0,-0.0038114057910215715,6719.4419921875,6650.322509765625,6753.72021484375
2025-10-08 00:00:00-04:00,6723.8701171875,6755.64013671875,6718.08984375,6753.72021484375,5383130000,0.0,0.0,0.0058276636405680815,6727.94599609375,6661.406518554688,6735.10986328125
2025-10-09 00:00:00-04:00,6760.5,6764.580078125,6716.169921875,6735.10986328125,5385020000,0.0,0.0,-0.002755570407195318,6731.89794921875,6668.788500976562,6552.509765625
2025-10-10 00:00:00-04:00,6740.490234375,6762.39990234375,6550.77978515625,6552.509765625,6596610000,0.0,0.0,-0.02711167321141361,6699.24189453125,6667.199487304688,6654.72021484375
2025-10-13 00:00:00-04:00,6622.52978515625,6668.68017578125,6620.7099609375,6654.72021484375,5303960000,0.0,0.0,0.015598671787557583,6682.12998046875,6669.1715087890625,6644.31005859375
2025-10-14 00:00:00-04:00,6602.490234375,6680.7001953125,6555.06982421875,6644.31005859375,5666920000,0.0,0.0,-0.0015643266604626893,6668.0740234375,6671.0490234375,6671.06005859375
2025-10-15 00:00:00-04:00,6688.27001953125,6724.1201171875,6612.10986328125,6671.06005859375,5633060000,0.0,0.0,0.004026001159503689,6651.5419921875,6674.584521484375,6629.06982421875
2025-10-16 00:00:00-04:00,6689.02001953125,6709.33984375,6593.990234375,6629.06982421875,6048180000,0.0,0.0,-0.006294387099829435,6630.333984375,6674.440014648438,6664.009765625
2025-10-17 00:00:00-04:00,6613.27001953125,6678.8798828125,6603.759765625,6664.009765625,5358120000,0.0,0.0,0.0052707155502571545,6652.633984375,6674.422509765625,6735.1298828125
2025-10-20 00:00:00-04:00,6690.0498046875,6744.35009765625,6690.0498046875,6735.1298828125,4672170000,0.0,0.0,0.010672270853256949,6668.71591796875,6676.49150390625,6735.35009765625
2025-10-21 00:00:00-04:00,6736.75,6752.16015625,6722.02978515625,6735.35009765625,5245020000,0.0,0.0,3.2696450934288634e-05,6686.92392578125,6680.413012695312,6699.39990234375
2025-10-22 00:00:00-04:00,6741.33984375,6741.75,6655.68994140625,6699.39990234375,5710010000,0.0,0.0,-0.005337539220865439,6692.59189453125,6683.4844970703125,6738.43994140625
2025-10-23 00:00:00-04:00,6703.64990234375,6749.52978515625,6700.14013671875,6738.43994140625,5565750000,0.0,0.0,0.0058273934429324825,6714.46591796875,6690.170483398438,6791.68994140625
2025-10-24 00:00:00-04:00,6772.06982421875,6807.10986328125,6772.06982421875,6791.68994140625,5058220000,0.0,0.0,0.00790242258787388,6740.001953125,6697.569970703125,6875.16015625
2025-10-27 00:00:00-04:00,6845.4599609375,6877.27978515625,6843.93994140625,6875.16015625,5290650000,0.0,0.0,0.012290050865671143,6768.0080078125,6708.26748046875,6890.89013671875
2025-10-28 00:00:00-04:00,6897.740234375,6911.2998046875,6870.72998046875,6890.89013671875,5695930000,0.0,0.0,0.0022879438603986557,6799.116015625,6718.388989257813,6890.58984375
2025-10-29 00:00:00-04:00,6910.9501953125,6920.33984375,6851.91015625,6890.58984375,6280130000,0.0,0.0,-4.3578255173426506e-05,6837.35400390625,6727.358471679688,6822.33984375
2025-10-30 00:00:00-04:00,6860.5,6880.75,6820.68994140625,6822.33984375,6052700000,0.0,0.0,-0.00990481243951924,6854.133984375,6732.707958984375,6840.2001953125
2025-10-31 00:00:00-04:00,6879.169921875,6879.169921875,6814.259765625,6840.2001953125,6398280000,0.0,0.0,0.0026179217059763005,6863.83603515625,6738.928466796875,6851.97021484375
2025-11-03 00:00:00-05:00,6882.31982421875,6882.31982421875,6820.6201171875,6851.97021484375,6065720000,0.0,0.0,0.0017207127269924793,6859.198046875,6744.51298828125,6771.5498046875
2025-11-04 00:00:00-05:00,6788.52001953125,6820.2099609375,6766.7099609375,6771.5498046875,5739510000,0.0,0.0,-0.011736830084583816,6835.32998046875,6747.360986328125,6796.2900390625
2025-11-05 00:00:00-05:00,6769.77001953125,6829.77978515625,6763.10986328125,6796.2900390625,5939600000,0.0,0.0,0.0036535556982648654,6816.47001953125,6749.489477539062,6720.31982421875
2025-11-06 00:00:00-05:00,6787.58984375,6796.68017578125,6707.509765625,6720.31982421875,6051900000,0.0,0.0,-0.011178189042419073,6796.066015625,6748.749975585937,6728.7998046875
2025-11-07 00:00:00-05:00,6696.18017578125,6730.10986328125,6631.43994140625,6728.7998046875,5926070000,0.0,0.0,0.0012618418007710464,6773.7859375,6757.564477539063,6832.43017578125
2025-11-10 00:00:00-05:00,6785.35986328125,6841.31982421875,6770.56005859375,6832.43017578125,5366050000,0.0,0.0,0.01540101862170995,6769.8779296875,6766.449975585938,6846.60986328125
2025-11-11 00:00:00-05:00,6815.64013671875,6855.1298828125,6806.8701171875,6846.60986328125,4983490000,0.0,0.0,0.002075350517340535,6784.88994140625,6776.564965820313,6850.919921875
2025-11-12 00:00:00-05:00,6867.77001953125,6869.91015625,6829.6201171875,6850.919921875,5293610000,0.0,0.0,0.0006295171887717999,6795.81591796875,6785.557958984375,6737.490234375
2025-11-13 00:00:00-05:00,6826.47021484375,6828.0498046875,6724.72021484375,6737.490234375,5473720000,0.0,0.0,-0.01655685496159698,6799.25,6790.978979492187,6734.10986328125
2025-11-14 00:00:00-05:00,6672.14013671875,6774.31005859375,6646.8701171875,6734.10986328125,5042660000,0.0,0.0,-0.0005017255648851471,6800.31201171875,6794.483984375,6672.41015625
2025-11-17 00:00:00-05:00,6713.60986328125,6754.5,6638.89990234375,6672.41015625,5204220000,0.0,0.0,-0.00916226617680782,6768.3080078125,6791.347998046875,6617.31982421875
2025-11-18 00:00:00-05:00,6641.18994140625,6666.6298828125,6574.31982421875,6617.31982421875,5159390000,0.0,0.0,-0.008256436690967983,6722.45,6785.446484375,6642.16015625
2025-11-19 00:00:00-05:00,6625.83984375,6689.75,6603.5,6642.16015625,5021610000,0.0,0.0,0.0037538357962292324,6680.698046875,6782.584497070313,6538.759765625
2025-11-20 00:00:00-05:00,6737.93017578125,6770.35009765625,6534.0498046875,6538.759765625,5596080000,0.0,0.0,-0.015567283563270418,6640.951953125,6772.60048828125,6602.990234375
2025-11-21 00:00:00-05:00,6555.77001953125,6660.0498046875,6521.919921875,6602.990234375,5929930000,0.0,0.0,0.009823035415319481,6614.72802734375,6763.165502929687,6705.1201171875
2025-11-24 00:00:00-05:00,6636.5400390625,6715.75,6630.7001953125,6705.1201171875,6039740000,0.0,0.0,0.015467217001293498,6621.27001953125,6754.663500976562,6765.8798828125
2025-11-25 00:00:00-05:00,6697.02978515625,6776.39990234375,6659.97998046875,6765.8798828125,5003330000,0.0,0.0,0.009061696817220577,6650.98203125,6748.41298828125,6812.60986328125
2025-11-26 00:00:00-05:00,6793.5498046875,6831.43994140625,6783.8701171875,6812.60986328125,4485000000,0.0,0.0,0.006906711511012631,6685.07197265625,6744.513989257813,6849.08984375
2025-11-28 00:00:00-05:00,6822.52001953125,6850.85986328125,6819.75,6849.08984375,2558540000,0.0,0.0,0.005354773163420257,6747.13798828125,6745.851489257812,6812.6298828125
2025-12-01 00:00:00-05:00,6812.2998046875,6843.64990234375,6799.93994140625,6812.6298828125,4549370000,0.0,0.0,-0.005323329342915684,6789.06591796875,6744.472973632813,6829.3701171875
2025-12-02 00:00:00-05:00,6830.9599609375,6851.5498046875,6806.7099609375,6829.3701171875,4582290000,0.0,0.0,0.002457235261999813,6813.91591796875,6743.34296875,6849.72021484375
2025-12-03 00:00:00-05:00,6815.2900390625,6862.419921875,6810.43017578125,6849.72021484375,4736780000,0.0,0.0,0.0029797912994984355,6830.683984375,6747.251489257813,6857.1201171875
2025-12-04 00:00:00-05:00,6866.47021484375,6866.47021484375,6827.1201171875,6857.1201171875,4872440000,0.0,0.0,0.0010803218396737702,6839.58603515625,6750.292993164063,6870.39990234375
2025-12-05 00:00:00-05:00,6866.31982421875,6895.77978515625,6858.2900390625,6870.39990234375,4944560000,0.0,0.0,0.001936641757662061,6843.848046875,6757.7969970703125,6846.509765625
2025-12-08 00:00:00-05:00,6875.2001953125,6878.27001953125,6827.18994140625,6846.509765625,4757130000,0.0,0.0,-0.003477255626794018,6850.6240234375,6763.6824951171875,6840.509765625
2025-12-09 00:00:00-05:00,6840.60986328125,6864.919921875,6837.43017578125,6840.509765625,4508050000,0.0,0.0,-0.0008763589340257116,6852.851953125,6764.086474609375,6886.68017578125
2025-12-10 00:00:00-05:00,6833.490234375,6900.669921875,6824.68994140625,6886.68017578125,5526570000,0.0,0.0,0.00674955693920154,6860.2439453125,6766.089990234375,6901.0
2025-12-11 00:00:00-05:00,6861.2998046875,6903.4599609375,6833.4501953125,6901.0,5021060000,0.0,0.0,0.002079350841514227,6869.019921875,6768.593994140625,6827.41015625
2025-12-12 00:00:00-05:00,6886.85009765625,6899.85009765625,6801.7900390625,6827.41015625,4910160000,0.0,0.0,-0.010663649289958,6860.42197265625,6773.089990234375,6816.509765625
2025-12-15 00:00:00-05:00,6860.18994140625,6861.58984375,6801.490234375,6816.509765625,4975600000,0.0,0.0,-0.0015965630269072495,6854.42197265625,6777.209985351563,6800.259765625
2025-12-16 00:00:00-05:00,6800.1201171875,6819.27001953125,6759.740234375,6800.259765625,4983180000,0.0,0.0,-0.0023839179519623555,6846.37197265625,6783.602465820312,6721.43017578125
